1664;Montaigu la Brisette;-1.4077719;49.5627563;1754;Montaigu la Brisette;-1.4077719;49.5627563
1664;Montaigu la Brisette;-1.4077719;49.5627563;1712;Montaigu la Brisette;-1.4077719;49.5627563
1664;Montaigu la Brisette;-1.4077719;49.5627563;1731;Montaigu la Brisette;-1.4077719;49.5627563
1665;Montaigu la Brisette;-1.4077719;49.5627563;1708;Montaigu la Brisette;-1.4077719;49.5627563
1665;Teurtheville Bocage;-1.3961897;49.592102;1721;Montaigu la Brisette;-1.4077719;49.5627563
1665;Hemevez;-1.441093;49.4588972;1730;Hemevez;-1.441093;49.4588972
1665;Reville;-1.2581061;49.6196577;1708;Reville;-1.2581061;49.6196577
1665;Montaigu la Brisette;-1.4077719;49.5627563;1744;Montaigu la Brisette;-1.4077719;49.5627563
1665;le vast;-1.3606769;49.6210653;1715;le vast;-1.3606769;49.6210653
1665;Teurtheville Bocage;-1.3961897;49.592102;1728;Teurtheville Bocage;-1.3961897;49.592102
1665;lestre;-1.3355404;49.5260729;1715;lestre;-1.3355404;49.5260729
1665;st vaast la hougue;-1.2680981;49.5876233;1715;st vaast la hougue;-1.2680981;49.5876233
1665;Montaigu la Brisette;-1.4077719;49.5627563;1700;Montaigu la Brisette;-1.4077719;49.5627563
1665;Teurtheville Bocage;-1.3961897;49.592102;1730;le vast;-1.3606769;49.6210653
1666;Querqueville;-1.6965101;49.6646836;1752;Tamerville;-1.4531051;49.5329127
1666;Tamerville;-1.4531051;49.5329127;1728;Tamerville;-1.4531051;49.5329127
1666;le vast;-1.3606769;49.6210653;1726;le vast;-1.3606769;49.6210653
1666;Orglandes;-1.4503783;49.4220595;1708;Orglandes;-1.4503783;49.4220595
1667;Montaigu la Brisette;-1.4077719;49.5627563;1707;Montaigu la Brisette;-1.4077719;49.5627563
1667;le rozel;-1.8289575;49.4874129;1717;le rozel;-1.8289575;49.4874129
1667;Sauxemesnil;-1.4626838;49.5731375;1732;Sauxemesnil;-1.4626838;49.5731375
1667;Montaigu la Brisette;-1.4077719;49.5627563;1717;Montaigu la Brisette;-1.4077719;49.5627563
1667;Digosville;-1.5258287;49.6310598;1739;Teurtheville Bocage;-1.3961897;49.592102
1667;Hemevez;-1.441093;49.4588972;1737;Hemevez;-1.441093;49.4588972
1667;Montaigu la Brisette;-1.4077719;49.5627563;1749;Montaigu la Brisette;-1.4077719;49.5627563
1667;Montaigu la Brisette;-1.4077719;49.5627563;1717;Montaigu la Brisette;-1.4077719;49.5627563
1668;Montaigu la Brisette;-1.4077719;49.5627563;1719;Montaigu la Brisette;-1.4077719;49.5627563
1668;le rozel;-1.8289575;49.4874129;1718;le rozel;-1.8289575;49.4874129
1668;Sauxemesnil;-1.4626838;49.5731375;1736;Sauxemesnil;-1.4626838;49.5731375
